match_id,format,season,date,event,match_number,team1,team2,winner,margin,venue,city
65260,ODI,2002/03,2003/02/25,ICC World Cup,28,Pakistan,Netherlands,Pakistan,97 runs,"Boland Bank Park, Paarl",Paarl
65261,ODI,2002/03,2003/02/26,ICC World Cup,29,Bangladesh,New Zealand,New Zealand,7 wickets,"De Beers Diamond Oval, Kimberley",Kimberley
65262,ODI,2002/03,2003/02/26,ICC World Cup,30,India,England,India,82 runs,"Kingsmead, Durban",Durban
65263,ODI,2002/03,2003/02/27,ICC World Cup,31,Australia,Namibia,Australia,256 runs,"North West Cricket Stadium, Potchefstroom",Potchefstroom
65264,ODI,2002/03,2003/02/27,ICC World Cup,32,South Africa,Canada,South Africa,118 runs,"Buffalo Park, East London",East London
65265,ODI,2002/03,2003/02/28,ICC World Cup,33,Zimbabwe,Netherlands,Zimbabwe,99 runs,"Queens Sports Club, Bulawayo",Bulawayo
65266,ODI,2002/03,2003/02/28,ICC World Cup,34,Sri Lanka,West Indies,Sri Lanka,6 runs,"Newlands, Cape Town",Cape Town
65267,ODI,2002/03,2003/03/01,ICC World Cup,35,Kenya,Bangladesh,Kenya,32 runs,"New Wanderers Stadium, Johannesburg",Johannesburg
65268,ODI,2002/03,2003/03/01,ICC World Cup,36,Pakistan,India,India,6 wickets,"SuperSport Park, Centurion",Centurion
65269,ODI,2002/03,2003/03/02,ICC World Cup,37,England,Australia,Australia,2 wickets,"St George's Park, Port Elizabeth",Gqeberha
65270,ODI,2002/03,2003/03/03,ICC World Cup,38,Canada,New Zealand,New Zealand,5 wickets,"Willowmoore Park, Benoni",Benoni
65271,ODI,2002/03,2003/03/03,ICC World Cup,39,Netherlands,Namibia,Netherlands,64 runs,"Goodyear Park, Bloemfontein",Bloemfontein
65272,ODI,2002/03,2003/03/03,ICC World Cup,40,Sri Lanka,South Africa,tie,,"Kingsmead, Durban",Durban
65273,ODI,2002/03,2003/03/04,ICC World Cup,41,Pakistan,Zimbabwe,no result,,"Queens Sports Club, Bulawayo",Bulawayo
65275,ODI,2002/03,2003/03/07,ICC World Cup,,Australia,Sri Lanka,Australia,96 runs,"SuperSport Park, Centurion",Centurion
65276,ODI,2002/03,2003/03/07,ICC World Cup,,Kenya,India,India,6 wickets,"Newlands, Cape Town",Cape Town
65277,ODI,2002/03,2003/03/08,ICC World Cup,,Zimbabwe,New Zealand,New Zealand,6 wickets,"Goodyear Park, Bloemfontein",Bloemfontein
65278,ODI,2002/03,2003/03/10,ICC World Cup,,India,Sri Lanka,India,183 runs,"New Wanderers Stadium, Johannesburg",Johannesburg
65279,ODI,2002/03,2003/03/11,ICC World Cup,,Australia,New Zealand,Australia,96 runs,"St George's Park, Port Elizabeth",Gqeberha
65280,ODI,2002/03,2003/03/12,ICC World Cup,,Zimbabwe,Kenya,Kenya,7 wickets,"Goodyear Park, Bloemfontein",Bloemfontein
65281,ODI,2002/03,2003/03/14,ICC World Cup,,New Zealand,India,India,7 wickets,"SuperSport Park, Centurion",Centurion
65282,ODI,2002/03,2003/03/15,ICC World Cup,,Sri Lanka,Zimbabwe,Sri Lanka,74 runs,"Buffalo Park, East London",East London
65283,ODI,2002/03,2003/03/15,ICC World Cup,,Kenya,Australia,Australia,5 wickets,"Kingsmead, Durban",Durban
65284,ODI,2002/03,2003/03/18,ICC World Cup,,Australia,Sri Lanka,Australia,48 runs,"St George's Park, Port Elizabeth",Gqeberha
65285,ODI,2002/03,2003/03/20,ICC World Cup,,India,Kenya,India,91 runs,"Kingsmead, Durban",Durban
65286,ODI,2002/03,2003/03/23,ICC World Cup,,Australia,India,Australia,125 runs,"New Wanderers Stadium, Johannesburg",Johannesburg
656399,ODI,2014/15,2015/02/14,ICC Cricket World Cup,1,New Zealand,Sri Lanka,New Zealand,98 runs,Hagley Oval,Christchurch
656401,ODI,2014/15,2015/02/14,ICC Cricket World Cup,2,Australia,England,Australia,111 runs,Melbourne Cricket Ground,
656403,ODI,2014/15,2015/02/15,ICC Cricket World Cup,3,South Africa,Zimbabwe,South Africa,62 runs,Seddon Park,Hamilton
656405,ODI,2014/15,2015/02/15,ICC Cricket World Cup,4,India,Pakistan,India,76 runs,Adelaide Oval,
656407,ODI,2014/15,2015/02/16,ICC Cricket World Cup,5,Ireland,West Indies,Ireland,4 wickets,Saxton Oval,Nelson
656409,ODI,2014/15,2015/02/17,ICC Cricket World Cup,6,New Zealand,Scotland,New Zealand,3 wickets,University Oval,Dunedin
656413,ODI,2014/15,2015/02/19,ICC Cricket World Cup,8,United Arab Emirates,Zimbabwe,Zimbabwe,4 wickets,Saxton Oval,Nelson
656415,ODI,2014/15,2015/02/20,ICC Cricket World Cup,9,New Zealand,England,New Zealand,8 wickets,Westpac Stadium,Wellington
656417,ODI,2014/15,2015/02/21,ICC Cricket World Cup,10,Pakistan,West Indies,West Indies,150 runs,Hagley Oval,Christchurch
656423,ODI,2014/15,2015/02/22,ICC Cricket World Cup,13,India,South Africa,India,130 runs,Melbourne Cricket Ground,
656425,ODI,2014/15,2015/02/23,ICC Cricket World Cup,14,England,Scotland,England,119 runs,Hagley Oval,Christchurch
656427,ODI,2014/15,2015/02/24,ICC Cricket World Cup,15,West Indies,Zimbabwe,West Indies,73 runs,Manuka Oval,Canberra
656429,ODI,2014/15,2015/02/25,ICC Cricket World Cup,16,Ireland,United Arab Emirates,Ireland,2 wickets,"Brisbane Cricket Ground, Woolloongabba",Brisbane
656433,ODI,2014/15,2015/02/26,ICC Cricket World Cup,18,Bangladesh,Sri Lanka,Sri Lanka,92 runs,Melbourne Cricket Ground,
656435,ODI,2014/15,2015/02/27,ICC Cricket World Cup,19,South Africa,West Indies,South Africa,257 runs,Sydney Cricket Ground,
656437,ODI,2014/15,2015/02/28,ICC Cricket World Cup,20,New Zealand,Australia,New Zealand,1 wickets,Eden Park,Auckland
656439,ODI,2014/15,2015/02/28,ICC Cricket World Cup,21,India,United Arab Emirates,India,9 wickets,Western Australia Cricket Association Ground,Perth
656441,ODI,2014/15,2015/03/01,ICC Cricket World Cup,22,England,Sri Lanka,Sri Lanka,9 wickets,Westpac Stadium,Wellington
656443,ODI,2014/15,2015/03/01,ICC Cricket World Cup,23,Pakistan,Zimbabwe,Pakistan,20 runs,"Brisbane Cricket Ground, Woolloongabba",Brisbane
656445,ODI,2014/15,2015/03/03,ICC Cricket World Cup,24,Ireland,South Africa,South Africa,201 runs,Manuka Oval,Canberra
656447,ODI,2014/15,2015/03/04,ICC Cricket World Cup,25,Pakistan,United Arab Emirates,Pakistan,129 runs,McLean Park,Napier
656451,ODI,2014/15,2015/03/05,ICC Cricket World Cup,27,Bangladesh,Scotland,Bangladesh,6 wickets,Saxton Oval,Nelson
656453,ODI,2014/15,2015/03/06,ICC Cricket World Cup,28,India,West Indies,India,4 wickets,Western Australia Cricket Association Ground,Perth
656455,ODI,2014/15,2015/03/07,ICC Cricket World Cup,29,Pakistan,South Africa,Pakistan,29 runs,Eden Park,Auckland
656457,ODI,2014/15,2015/03/07,ICC Cricket World Cup,30,Ireland,Zimbabwe,Ireland,5 runs,Bellerive Oval,Hobart
656461,ODI,2014/15,2015/03/08,ICC Cricket World Cup,32,Australia,Sri Lanka,Australia,64 runs,Sydney Cricket Ground,
656463,ODI,2014/15,2015/03/09,ICC Cricket World Cup,33,Bangladesh,England,Bangladesh,15 runs,Adelaide Oval,
656465,ODI,2014/15,2015/03/10,ICC Cricket World Cup,34,India,Ireland,India,8 wickets,Seddon Park,Hamilton
656467,ODI,2014/15,2015/03/11,ICC Cricket World Cup,35,Scotland,Sri Lanka,Sri Lanka,148 runs,Bellerive Oval,Hobart
656469,ODI,2014/15,2015/03/12,ICC Cricket World Cup,36,South Africa,United Arab Emirates,South Africa,146 runs,Westpac Stadium,Wellington
656471,ODI,2014/15,2015/03/13,ICC Cricket World Cup,37,New Zealand,Bangladesh,New Zealand,3 wickets,Seddon Park,Hamilton
656475,ODI,2014/15,2015/03/14,ICC Cricket World Cup,39,India,Zimbabwe,India,6 wickets,Eden Park,Auckland
656477,ODI,2014/15,2015/03/14,ICC Cricket World Cup,40,Australia,Scotland,Australia,7 wickets,Bellerive Oval,Hobart
656479,ODI,2014/15,2015/03/15,ICC Cricket World Cup,41,United Arab Emirates,West Indies,West Indies,6 wickets,McLean Park,Napier
656481,ODI,2014/15,2015/03/15,ICC Cricket World Cup,42,Ireland,Pakistan,Pakistan,7 wickets,Adelaide Oval,
656483,ODI,2014/15,2015/03/18,ICC Cricket World Cup,,South Africa,Sri Lanka,South Africa,9 wickets,Sydney Cricket Ground,
656485,ODI,2014/15,2015/03/19,ICC Cricket World Cup,,Bangladesh,India,India,109 runs,Melbourne Cricket Ground,
656487,ODI,2014/15,2015/03/20,ICC Cricket World Cup,,Australia,Pakistan,Australia,6 wickets,Adelaide Oval,
656489,ODI,2014/15,2015/03/21,ICC Cricket World Cup,,New Zealand,West Indies,New Zealand,143 runs,Westpac Stadium,Wellington
656491,ODI,2014/15,2015/03/24,ICC Cricket World Cup,,New Zealand,South Africa,New Zealand,4 wickets,Eden Park,Auckland
656493,ODI,2014/15,2015/03/26,ICC Cricket World Cup,,Australia,India,Australia,95 runs,Sydney Cricket Ground,
656495,ODI,2014/15,2015/03/29,ICC Cricket World Cup,,Australia,New Zealand,Australia,7 wickets,Melbourne Cricket Ground,
660825,ODI,2013,2013/08/27,ICC World Cricket League Championship,49,Canada,Netherlands,no result,,Maple Leaf North-West Ground,King City
660827,ODI,2013,2013/08/29,ICC World Cricket League Championship,50,Canada,Netherlands,Netherlands,9 wickets,Maple Leaf North-West Ground,King City
660837,ODI,2013,2013/09/06,ICC World Cricket League Championship,51,Ireland,Scotland,Ireland,1 wickets,"Civil Service Cricket Club, Stormont",Belfast
66196,ODI,2004,2004/09/10,ICC Champions Trophy,1,England,Zimbabwe,England,152 runs,Edgbaston,Birmingham
66197,ODI,2004,2004/09/10,ICC Champions Trophy,2,New Zealand,United States of America,New Zealand,210 runs,Kennington Oval,London
66198,ODI,2004,2004/09/11,ICC Champions Trophy,3,India,Kenya,India,98 runs,The Rose Bowl,Southampton
66200,ODI,2004,2004/09/13,ICC Champions Trophy,5,United States of America,Australia,Australia,9 wickets,The Rose Bowl,Southampton
66201,ODI,2004,2004/09/14,ICC Champions Trophy,6,Zimbabwe,Sri Lanka,Sri Lanka,4 wickets,Kennington Oval,London
66202,ODI,2004,2004/09/14,ICC Champions Trophy,7,Kenya,Pakistan,Pakistan,7 wickets,Edgbaston,Birmingham
66203,ODI,2004,2004/09/15,ICC Champions Trophy,8,West Indies,Bangladesh,West Indies,138 runs,The Rose Bowl,Southampton
66204,ODI,2004,2004/09/16,ICC Champions Trophy,9,New Zealand,Australia,Australia,7 wickets,Kennington Oval,London
66205,ODI,2004,2004/09/17,ICC Champions Trophy,10,England,Sri Lanka,England,49 runs,The Rose Bowl,Southampton
66206,ODI,2004,2004/09/18,ICC Champions Trophy,11,South Africa,West Indies,West Indies,5 wickets,Kennington Oval,London
66207,ODI,2004,2004/09/19,ICC Champions Trophy,12,India,Pakistan,Pakistan,3 wickets,Edgbaston,Birmingham
66208,ODI,2004,2004/09/21,ICC Champions Trophy,,Australia,England,England,6 wickets,Edgbaston,Birmingham
66209,ODI,2004,2004/09/22,ICC Champions Trophy,,Pakistan,West Indies,West Indies,7 wickets,The Rose Bowl,Southampton
66210,ODI,2004,2004/09/25,ICC Champions Trophy,,England,West Indies,West Indies,2 wickets,Kennington Oval,London
696731,ODI,2013/14,2014/01/23,ICC Cricket World Cup Qualifier,18,Scotland,Canada,Scotland,170 runs,Hagley Oval,Christchurch
696733,ODI,2013/14,2014/01/23,ICC Cricket World Cup Qualifier,19,Netherlands,Kenya,Kenya,4 wickets,Bert Sutcliffe Oval,Lincoln
696747,ODI,2013/14,2014/01/28,ICC Cricket World Cup Qualifier,26,Canada,Netherlands,Netherlands,8 wickets,Bay Oval,Mount Maunganui
696759,ODI,2013/14,2014/01/30,ICC Cricket World Cup Qualifier,32,Kenya,Scotland,Scotland,3 wickets,Hagley Oval,Christchurch
911049,ODI,2015/16,2015/11/16,ICC World Cricket League Championship,13,United Arab Emirates,Hong Kong,Hong Kong,89 runs,ICC Academy,Dubai
997993,ODI,2016,2016/08/14,ICC World Cricket League Championship,26,Scotland,United Arab Emirates,Scotland,98 runs,"Grange Cricket Club Ground, Raeburn Place",Edinburgh
997995,ODI,2016,2016/08/16,ICC World Cricket League Championship,28,Scotland,United Arab Emirates,Scotland,7 wickets,"Grange Cricket Club Ground, Raeburn Place",Edinburgh
